True,9.376,1.4295941591262817,1.9017311334609985,0.39993145480484416
True,9.376,1.5396888256072998,1.9079855680465698,0.3999334229916993
True,9.376000000000001,1.5396888256072998,1.9079874753952026,0.39993145487965986
True,9.375999999999998,1.5396888256072998,1.9079874753952026,0.39993145488672155
True,9.376000000000005,1.5396888256072998,1.9079874753952026,0.39993145489577475
True,9.375999999999998,1.5396888256072998,1.9079874753952026,0.3999314548520222
True,9.376000000000005,1.5396888256072998,1.9079874753952026,0.3999314549441525
True,9.37599999999999,1.5396888256072998,1.9079874753952026,0.39993145480484593
True,9.376000000000005,1.5396888256072998,1.9079874753952026,0.399931454971278
True,9.376000000000005,1.5396888256072998,1.9079874753952026,0.3999314548115827
True,9.37599999999999,1.5396888256072998,1.9079874753952026,0.3999314549296009
True,9.376000000000005,1.5396888256072998,1.9079874753952026,0.3999314548747482
True,9.376000000000005,1.5396888256072998,1.9079874753952026,0.3999314548676105
True,9.37599999999999,1.5396888256072998,1.9079874753952026,0.3999314549146495
True,9.376000000000005,1.5396888256072998,1.9079874753952026,0.399931454858199
True,9.376000000000005,1.5396888256072998,1.9079874753952026,0.39993145490316434
True,9.376000000000005,1.5396888256072998,1.9079874753952026,0.39993145486654774
True,9.376000000000005,1.5396888256072998,1.9079874753952026,0.39993145492448934
True,9.376000000000005,1.5396888256072998,1.9079874753952026,0.3999314548011301
True,9.376000000000005,1.5396888256072998,1.9079874753952026,0.3999314550257467
True,9.376000000000005,1.5396888256072998,1.9079874753952026,0.39993145469537417
True,9.376000000000005,1.5396888256072998,1.9079874753952026,0.39993145509260786
True,9.376000000000005,1.5396888256072998,1.9079874753952026,0.39993145470435976
True,9.376000000000005,1.5396888256072998,1.9079874753952026,0.39993145499507116
True,9.376000000000005,1.5396888256072998,1.9079874753952026,0.39993145487045356
True,8.256,2.5286319255828857,6.962705135345459,9.740616325211475
True,8.256,2.528665542602539,6.962953090667725,9.740616325211287
True,8.256000000000029,2.5286669731140137,6.962953090667725,9.740616325211375
True,8.255999999999972,2.528665542602539,6.962953090667725,9.740616325211379
True,8.255999999999972,2.5286684036254883,6.962953090667725,9.740616325211173
True,8.255999999999972,2.5286660194396973,6.962953090667725,9.740616325211292
True,8.256000000000029,2.5286669731140137,6.962953090667725,9.740616325211336
True,8.256000000000029,2.528665542602539,6.962953090667725,9.740616325211157
True,8.256000000000029,2.528667449951172,6.962953090667725,9.740616325211358
True,8.255999999999972,2.528665065765381,6.962953090667725,9.740616325211333
True,8.255999999999972,2.528667449951172,6.962953090667725,9.740616325211276
True,8.256000000000029,2.528665065765381,6.962953090667725,9.740616325211253
True,8.256000000000029,2.528667449951172,6.962953090667725,9.740616325211343
True,8.256000000000029,2.528665542602539,6.962953090667725,9.740616325211285
True,8.255999999999972,2.528667449951172,6.962953090667725,9.74061632521134
True,8.255999999999972,2.528665065765381,6.962953090667725,9.740616325211162
True,8.255999999999972,2.528667449951172,6.962953090667725,9.740616325211306
True,8.256000000000029,2.5286645889282227,6.962953090667725,9.740616325211226
True,8.256000000000029,2.528667449951172,6.962953090667725,9.740616325211231
True,8.256000000000029,2.528665065765381,6.962953090667725,9.74061632521118
True,8.256000000000029,2.528667449951172,6.962953090667725,9.740616325211437
True,8.255999999999972,2.528665065765381,6.962953090667725,9.740616325211153
True,8.256000000000085,2.528667449951172,6.962953090667725,9.740616325211304
True,8.255999999999972,2.528665065765381,6.962953090667725,9.740616325211278
True,8.255999999999972,2.528667449951172,6.962953090667725,9.74061632521139
True,8.0,2.258237838745117,6.910816192626953,16.66238090284915
True,8.0,2.258235454559326,6.911368370056152,16.66238090284917
True,8.0,2.2582359313964844,6.911368370056152,16.66238090284895
True,8.0,2.2582364082336426,6.911375999450684,16.662380902849094
True,8.0,2.258236885070801,6.911375999450684,16.662380902849268
True,8.0,2.2582359313964844,6.911368370056152,16.662380902849314
True,8.0,2.258235454559326,6.911368370056152,16.662380902848998
True,8.0,2.2582364082336426,6.911368370056152,16.662380902848735
True,8.0,2.258236885070801,6.911375999450684,16.662380902848838
True,8.0,2.258236885070801,6.911375999450684,16.662380902849026
True,8.0,2.2582364082336426,6.911368370056152,16.66238090284917
True,8.0,2.2582364082336426,6.911368370056152,16.662380902848962
