True,17.088,1.2569594383239746,2.324018251904757,0.3889547014395098,
True,17.056,1.2603832483291626,4.01185034384773,0.3997656449666728,
True,17.055999999999997,1.2509725093841553,1.7861169222142848,0.39976564071895054,
True,17.055999999999997,1.2548973560333252,1.8310887767161665,0.3997656407469914,
True,17.05600000000001,1.2521556615829468,3.6827559945374553,0.3997656407782678,
True,17.055999999999997,1.2493908405303955,1.6631365906141395,0.399765640813716,
True,17.055999999999997,1.2562611103057861,0.8160026517041694,0.3997656407918191,
True,17.05600000000001,1.2585538625717163,2.632541252205244,0.39976564067626535,
True,17.05600000000001,1.253106713294983,2.0459852582112323,0.39976564058427977,
True,17.05600000000001,1.2499943971633911,3.159187189909045,0.3997656406104172,
True,17.05600000000001,1.2528315782546997,2.8067718697470996,0.3997656406837915,
True,17.05600000000001,1.2496745586395264,1.2920703813688186,0.3997656407680709,
True,17.05600000000001,1.2502713203430176,3.9387592802348053,0.39976564089965183,
True,17.055999999999983,1.254926085472107,1.3917932645145759,0.3997656409565689,
True,17.05600000000001,1.2542001008987427,1.6409381902599418,0.39976564079942517,
True,17.055999999999983,1.253106713294983,5.054204522064582,0.39976564058460073,
True,17.05600000000004,1.2529574632644653,2.9864140008700737,0.3997656405211309,
True,17.055999999999983,1.2494133710861206,1.5017277286240318,0.3997656405509524,
True,17.055999999999983,1.2505720853805542,1.4170195597820379,0.3997656406191116,
True,17.055999999999983,1.2536405324935913,2.942442684808882,0.39976564082191474,
True,17.055999999999983,1.2496670484542847,3.3834707386475036,0.39976564103841417,
True,17.055999999999983,1.2535723447799683,1.3977697392430948,0.39976564098707323,
True,17.055999999999983,1.2505676746368408,3.902305256085867,0.3997656407397119,
True,17.05600000000004,1.2499473094940186,4.301343848731213,0.3997656405808511,
True,17.055999999999983,1.2499465942382812,2.859747742890241,0.39976564051236074,
True,11.615999999999985,2.215479612350464,5.921787396461222,9.359761529003872,
True,11.647999999999968,2.2055323123931885,6.725597662715121,9.296285729635944,
True,11.903999999999996,2.138181686401367,5.593910382765419,9.486713127739943,
True,11.647999999999968,2.211246967315674,6.726799509854871,10.184946920786842,
True,11.616000000000042,2.218198776245117,6.792852322178151,10.24842272015426,
True,11.775999999999954,2.17474627494812,6.545099872927228,9.804092124579345,
True,11.807999999999993,2.1695380210876465,6.999374073542858,9.740616325211297,
True,11.840000000000032,2.1471478939056396,6.843141425829737,8.788479334693251,
True,11.58400000000006,2.23600172996521,4.370565804930051,10.311898519522176,
True,11.680000000000064,2.198435068130493,6.6833190434850955,10.057995322050845,
True,11.903999999999996,2.1313083171844482,6.781137954049317,9.423237328372,
True,11.711999999999989,2.1657028198242188,5.935658368801231,8.280672939749506,
True,11.872000000000071,2.143167495727539,6.975632378301308,9.550188927107664,
True,11.903999999999996,2.130932331085205,6.509305725742631,9.423237328371625,
True,11.6160000000001,2.2154428958892822,6.767265445486405,10.24842272015419,
True,11.775999999999954,2.176894187927246,5.664870184274736,9.804092124579475,
True,11.711999999999989,2.1938257217407227,6.4272668487155675,9.994519522682943,
True,11.648000000000025,2.2143709659576416,6.696377943305565,10.184946920786368,
True,11.67999999999995,2.2043614387512207,6.443756166285008,10.12147112141861,
True,11.744000000000028,2.1856181621551514,6.945606540596954,9.867567923947176,
True,11.871999999999957,2.1316757202148438,6.072414465305139,8.661527735957211,
True,11.712000000000103,2.191673517227173,6.135788053216213,9.99451952268257,
True,11.903999999999996,2.1367499828338623,5.121846420041139,9.486713127739549,
True,11.743999999999915,2.185741662979126,6.448860097059924,9.931043723315268,
True,11.840000000000032,2.1645939350128174,6.312253387266049,10.692753315729503,
True,11.360000000000014,2.2660341262817383,6.907837308694511,13.885331111706936,
True,11.391999999999939,2.272244691848755,6.678570604673567,13.885331111707133,
True,11.360000000000014,2.267408847808838,6.938322847671635,13.885331111707295,
True,11.391999999999939,2.2666866779327393,6.701566035769311,13.885331111706929,
True,11.3599999999999,2.265976905822754,6.952138690142196,13.885331111707112,
True,11.391999999999939,2.266371965408325,6.589534298370189,13.88533111170679,
True,11.360000000000014,2.2711637020111084,6.323021176688361,13.885331111706865,
True,11.360000000000127,2.2738399505615234,6.5754118566846245,13.88533111170719,
True,11.392000000000053,2.266003131866455,6.924234317962101,13.885331111707153,
True,11.392000000000053,2.268413782119751,6.516057099246261,13.885331111706689,
True,11.392000000000053,2.267021656036377,6.4035888963990555,13.885331111707178,
True,11.3599999999999,2.2696545124053955,6.1302844095455855,13.885331111707112,
True,11.3599999999999,2.268216609954834,5.827939003969483,13.885331111707055,
True,11.392000000000053,2.2706873416900635,6.828351539155527,13.885331111706703,
True,11.3599999999999,2.2662158012390137,6.944826478598837,13.88533111170682,
